n,grp,estimate,p.value,mntc_distinv,mntc_tier2
5,x15432y14532,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x15432y15234,0.5999999999999999,0.35,0.7,"(0.5,1]"
5,x15432y15243,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x15432y15324,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x15432y15342,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x15432y15423,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x15432y15432,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x15432y21345,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x15432y21354,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x15432y21435,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x15432y21453,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x15432y21534,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x15432y21543,0,1,0.25,"(-0.001,0.5]"
5,x15432y23145,-0.19999999999999996,0.7833333333333333,0.19999999999999996,"(-0.001,0.5]"
5,x15432y23154,-0.09999999999999998,0.95,0.17500000000000004,"(-0.001,0.5]"
5,x15432y23415,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x15432y23451,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x15432y23514,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x15432y23541,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x15432y24135,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x15432y24153,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x15432y24315,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x15432y24351,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x15432y24513,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x15432y24531,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x15432y25134,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x15432y25143,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x15432y25314,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x15432y25341,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x15432y25413,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x15432y25431,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x15432y31245,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x15432y31254,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x15432y31425,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x15432y31452,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x15432y31524,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x15432y31542,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x15432y32145,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x15432y32154,-0.4999999999999999,0.45,0.025000000000000022,"(-0.001,0.5]"
5,x15432y32415,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x15432y32451,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x15432y32514,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x15432y32541,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x15432y34125,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x15432y34152,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x15432y34215,-0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x15432y34251,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x15432y34512,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x15432y34521,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x15432y35124,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x15432y35142,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x15432y35214,0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x15432y35241,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x15432y35412,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x15432y35421,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x15432y41235,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x15432y41253,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x15432y41325,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x15432y41352,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x15432y41523,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x15432y41532,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x15432y42135,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x15432y42153,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x15432y42315,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x15432y42351,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x15432y42513,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x15432y42531,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x15432y43125,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x15432y43152,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x15432y43215,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x15432y43251,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x15432y43512,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x15432y43521,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x15432y45123,0,1,0.5,"(-0.001,0.5]"
5,x15432y45132,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x15432y45213,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x15432y45231,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x15432y45312,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x15432y45321,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x15432y51234,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x15432y51243,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x15432y51324,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x15432y51342,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x15432y51423,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x15432y51432,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x15432y52134,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x15432y52143,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x15432y52314,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x15432y52341,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x15432y52413,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x15432y52431,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x15432y53124,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x15432y53142,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x15432y53214,-0.5999999999999999,0.35,0.19999999999999996,"(-0.001,0.5]"
5,x15432y53241,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x15432y53412,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x15432y53421,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x15432y54123,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x15432y54132,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x15432y54213,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x15432y54231,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x15432y54312,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x15432y54321,0,1,0.55,"(0.5,1]"
5,x21345y12345,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x21345y12354,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x21345y12435,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x21345y12453,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x21345y12534,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x21345y12543,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x21345y13245,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x21345y13254,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x21345y13425,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x21345y13452,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x21345y13524,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x21345y13542,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x21345y14235,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x21345y14253,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x21345y14325,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x21345y14352,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x21345y14523,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21345y14532,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x21345y15234,0,1,0.55,"(0.5,1]"
5,x21345y15243,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21345y15324,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21345y15342,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x21345y15423,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x21345y15432,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x21345y21345,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x21345y21354,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x21345y21435,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x21345y21453,0.6999999999999998,0.23333333333333334,0.575,"(0.5,1]"
5,x21345y21534,0.6999999999999998,0.23333333333333334,0.625,"(0.5,1]"
5,x21345y21543,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x21345y23145,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x21345y23154,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x21345y23415,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x21345y23451,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21345y23514,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x21345y23541,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x21345y24135,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x21345y24153,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x21345y24315,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x21345y24351,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x21345y24513,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x21345y24531,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x21345y25134,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21345y25143,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x21345y25314,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x21345y25341,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x21345y25413,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x21345y25431,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x21345y31245,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x21345y31254,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x21345y31425,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x21345y31452,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x21345y31524,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x21345y31542,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x21345y32145,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x21345y32154,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x21345y32415,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x21345y32451,0,1,0.25,"(-0.001,0.5]"
5,x21345y32514,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x21345y32541,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21345y34125,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21345y34152,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x21345y34215,0,1,0.5,"(-0.001,0.5]"
5,x21345y34251,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x21345y34512,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x21345y34521,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x21345y35124,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x21345y35142,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x21345y35214,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x21345y35241,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x21345y35412,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x21345y35421,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x21345y41235,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x21345y41253,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x21345y41325,0.5999999999999999,0.35,0.7,"(0.5,1]"
5,x21345y41352,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x21345y41523,0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x21345y41532,0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21345y42135,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x21345y42153,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x21345y42315,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x21345y42351,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21345y42513,-0.09999999999999998,0.95,0.17500000000000004,"(-0.001,0.5]"
5,x21345y42531,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x21345y43125,0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x21345y43152,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x21345y43215,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x21345y43251,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x21345y43512,-0.4999999999999999,0.45,0.025000000000000022,"(-0.001,0.5]"
5,x21345y43521,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x21345y45123,-0.5999999999999999,0.35,0.19999999999999996,"(-0.001,0.5]"
5,x21345y45132,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x21345y45213,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x21345y45231,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x21345y45312,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x21345y45321,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x21345y51234,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x21345y51243,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x21345y51324,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x21345y51342,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x21345y51423,0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x21345y51432,0,1,0.30000000000000004,"(-0.001,0.5]"
5,x21345y52134,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x21345y52143,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x21345y52314,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x21345y52341,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x21345y52413,-0.19999999999999996,0.7833333333333333,0.19999999999999996,"(-0.001,0.5]"
5,x21345y52431,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x21345y53124,-0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x21345y53142,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x21345y53214,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x21345y53241,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x21345y53412,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x21345y53421,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x21345y54123,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x21345y54132,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x21345y54213,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x21345y54231,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x21345y54312,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x21345y54321,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x21354y12345,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x21354y12354,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x21354y12435,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x21354y12453,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x21354y12534,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x21354y12543,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x21354y13245,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x21354y13254,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x21354y13425,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x21354y13452,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x21354y13524,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x21354y13542,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x21354y14235,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x21354y14253,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x21354y14325,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x21354y14352,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x21354y14523,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x21354y14532,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21354y15234,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21354y15243,0,1,0.55,"(0.5,1]"
5,x21354y15324,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x21354y15342,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21354y15423,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x21354y15432,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x21354y21345,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x21354y21354,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x21354y21435,0.6999999999999998,0.23333333333333334,0.575,"(0.5,1]"
5,x21354y21453,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x21354y21534,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x21354y21543,0.6999999999999998,0.23333333333333334,0.625,"(0.5,1]"
5,x21354y23145,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x21354y23154,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x21354y23415,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21354y23451,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x21354y23514,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x21354y23541,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x21354y24135,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x21354y24153,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x21354y24315,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x21354y24351,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x21354y24513,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x21354y24531,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x21354y25134,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x21354y25143,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21354y25314,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x21354y25341,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x21354y25413,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x21354y25431,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x21354y31245,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x21354y31254,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x21354y31425,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x21354y31452,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x21354y31524,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x21354y31542,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x21354y32145,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x21354y32154,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x21354y32415,0,1,0.25,"(-0.001,0.5]"
5,x21354y32451,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x21354y32514,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x21354y32541,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x21354y34125,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x21354y34152,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x21354y34215,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x21354y34251,0,1,0.5,"(-0.001,0.5]"
5,x21354y34512,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x21354y34521,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x21354y35124,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x21354y35142,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x21354y35214,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x21354y35241,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x21354y35412,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x21354y35421,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x21354y41235,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x21354y41253,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x21354y41325,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x21354y41352,0.5999999999999999,0.35,0.7,"(0.5,1]"
